"SCHOOL_DISTRICT_NUMBER","SCHOOL_DISTRICT_NAME","year","GRADE","NUMBER_WRITERS","AVG_SCORE","AVG_SCORE_Z","MEDIAN_SCORE","STDEV_SCORE","PROVINCE_AVG","PROVINCE_SD","pm25","burned_ha","fire_count"
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2022,"07","499",436.8484,-0.273912801109322,431.0515,94.6525,468.296,114.8088,5.60066637992859,2990,41
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2023,"04","444",452.8416,-0.217390841121993,451.5226,90.6059,477.3267,112.6317,17.0334300994873,61713,48
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2023,"07","469",424.7502,-0.305029848850502,419.9059,95.5775,460.2924,116.5204,17.0334300994873,61713,48
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2024,"04","517",462.8701,-0.156176518686948,467.009,91.5712,479.7736,108.2333,9.36350412368774,6745,52
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2024,"07","499",433.4542,-0.322511944639829,429.0497,96.2205,469.7227,112.4563,9.36350412368774,6745,52
84,"Vancouver Island West",2017,"04","26",283.2353,-0.384544479199722,304,193.3018,369.7585,225.0018,4.4329674243927,96,5
84,"Vancouver Island West",2017,"07","Msk",273.88,-0.403389903706534,345,167.9879,365.4176,226.9209,4.4329674243927,96,5
84,"Vancouver Island West",2018,"04","17",330.5714,-0.135357408755447,341,206.1258,361.6057,229.2767,7.38992066383362,5212,31
84,"Vancouver Island West",2018,"07","20",289.3448,-0.290544881204431,369,214.1981,356.6422,231.6248,7.38992066383362,5212,31
84,"Vancouver Island West",2019,"04","31",378.4,0.0497724093447274,399,170.325,366.7404,234.2583,3.43424263000488,26,4
84,"Vancouver Island West",2019,"07","15",302.6667,-0.23385577246971,335,157.2555,357.1648,233.0415,3.43424263000488,26,4
84,"Vancouver Island West",2020,"04","24",299.2667,-0.153739097763488,347.5,173.6495,338.5485,255.5095,3.6105131149292,0,0
84,"Vancouver Island West",2020,"07","19",300.4583,-0.0713396574666265,339.5,188.9955,318.5741,253.9373,3.6105131149292,0,0
84,"Vancouver Island West",2021,"04","15",455.8585,-0.306858214637623,482.3551,102.8185,490.3953,112.5497,3.30010356903076,0,0
84,"Vancouver Island West",2021,"07","11",367.1544,-0.904693874096518,363.927,71.3023,474.0476,118.154,3.30010356903076,0,0
84,"Vancouver Island West",2022,"04","13",486.8479,0.0667480787639674,507.9781,102.203,479.387,111.777,3.38205308914185,990,7
84,"Vancouver Island West",2022,"07","29",331.5917,-1.19071273282187,320.2208,81.8794,468.296,114.8088,3.38205308914185,990,7
84,"Vancouver Island West",2023,"04","16",460.4927,-0.149460587028341,464.1881,117.2414,477.3267,112.6317,4.53714909553528,2330,16
84,"Vancouver Island West",2023,"07","31",437.9958,-0.191353617049032,437.9296,131.9474,460.2924,116.5204,4.53714909553528,2330,16
84,"Vancouver Island West",2024,"04","21",471.8756,-0.0729719966036328,478.4418,111.4594,479.7736,108.2333,3.3555121421814,0,0
84,"Vancouver Island West",2024,"07","25",372.231,-0.866929642892394,351.9398,110.245,469.7227,112.4563,3.3555121421814,0,0
85,"Vancouver Island North",2017,"04","94",427.7333,0.257663716468046,459,172.6304,369.7585,225.0018,6.16523199081421,31373,5
85,"Vancouver Island North",2017,"07","90",390.7129,0.111471882933657,427,161.2596,365.4176,226.9209,6.16523199081421,31373,5
85,"Vancouver Island North",2018,"04","84",426.1935,0.281702414593371,464,165.2111,361.6057,229.2767,7.76472616195679,36072,43
85,"Vancouver Island North",2018,"07","95",399.6,0.185462869260977,442,183.7851,356.6422,231.6248,7.76472616195679,36072,43
85,"Vancouver Island North",2019,"04","86",435.2396,0.2924088495477,469.5,186.7566,366.7404,234.2583,3.28493962287903,28,4
85,"Vancouver Island North",2019,"07","87",457.3656,0.42996976933293,475,145.332,357.1648,233.0415,3.28493962287903,28,4
85,"Vancouver Island North",2020,"04","87",464.8889,0.49446458937926,466,129.1659,338.5485,255.5095,3.62041273117065,3,1
85,"Vancouver Island North",2020,"07","86",405.8454,0.343672630999857,445,166.6469,318.5741,253.9373,3.62041273117065,3,1
85,"Vancouver Island North",2021,"04","63",441.1116,-0.437883885963268,419.3809,88.2664,490.3953,112.5497,3.16599497795105,8587,5
85,"Vancouver Island North",2021,"07","76",433.6252,-0.342116221202837,454.8242,111.6567,474.0476,118.154,3.16599497795105,8587,5
85,"Vancouver Island North",2022,"04","82",451.1871,-0.252287143151096,441.8282,94.1105,479.387,111.777,3.28006386756897,1476,12
85,"Vancouver Island North",2022,"07","92",449.6271,-0.162608615367463,446.3816,103.9819,468.296,114.8088,3.28006386756897,1476,12
85,"Vancouver Island North",2023,"04","66",474.2105,-0.0276671665259424,472.86,77.4531,477.3267,112.6317,5.84333906173706,26504,34
85,"Vancouver Island North",2023,"07","87",430.479,-0.255864209185688,417.5005,104.2948,460.2924,116.5204,5.84333906173706,26504,34
85,"Vancouver Island North",2024,"04","71",448.3224,-0.290587092881765,451.8885,83.4209,479.7736,108.2333,3.58146510124207,0,0
85,"Vancouver Island North",2024,"07","75",403.436,-0.589444077388283,400.5801,72.5015,469.7227,112.4563,3.58146510124207,0,0
87,"Stikine",2017,"04","Msk",165.8182,-0.906394082180676,0,232.9394,369.7585,225.0018,2.9243688583374,189,2
87,"Stikine",2017,"07","Msk",226.0909,-0.613987957918376,343,185.777,365.4176,226.9209,2.9243688583374,189,2
87,"Stikine",2018,"04","Msk",220.9231,-0.61359309515533,251,230.8129,361.6057,229.2767,8.82557821273804,279946,26
87,"Stikine",2018,"07","10",192.75,-0.707576218090636,232.5,170.6773,356.6422,231.6248,8.82557821273804,279946,26
87,"Stikine",2019,"04","11",293.2667,-0.31364395626537,341,203.6069,366.7404,234.2583,6.63691244125366,8996,15
87,"Stikine",2019,"07","Msk",NA,NA,NA,NA,357.1648,233.0415,6.63691244125366,8996,15
87,"Stikine",2020,"04","Msk",NA,NA,NA,NA,338.5485,255.5095,2.5269905090332,0,0
87,"Stikine",2020,"07","Msk",183.4167,-0.532247133445933,113,213.4962,318.5741,253.9373,2.5269905090332,0,0
87,"Stikine",2021,"04","Msk",425.679,-0.575001976904426,426.4647,107.4486,490.3953,112.5497,3.53941216468811,15264,5
87,"Stikine",2021,"07","Msk",327.0144,-1.2444199942448,318.7346,55.977,474.0476,118.154,3.53941216468811,15264,5
87,"Stikine",2022,"04","Msk",422.6112,-0.507938126806051,414.1495,56.4761,479.387,111.777,3.73261666297913,16662,25
87,"Stikine",2022,"07","13",348.8475,-1.04041240741128,338.3542,86.6159,468.296,114.8088,3.73261666297913,16662,25
87,"Stikine",2023,"04","11",377.5567,-0.885807459178899,382.0052,108.6669,477.3267,112.6317,14.6298558235168,137480,25
87,"Stikine",2023,"07","10",378.6028,-0.701075519823138,356.4207,87.9018,460.2924,116.5204,14.6298558235168,137480,25
87,"Stikine",2024,"04","Msk",378.1971,-0.938495823374137,346.1253,126.4418,479.7736,108.2333,6.78350515365601,17018,9
87,"Stikine",2024,"07","Msk",421.9637,-0.424689412687417,433.6393,95.9984,469.7227,112.4563,6.78350515365601,17018,9
91,"Nechako Lakes",2017,"04","243",362.8357,-0.0307677538579694,393,183.1484,369.7585,225.0018,4.86771893501282,446338,43
91,"Nechako Lakes",2017,"07","219",330.5842,-0.153504591247435,388,191.1106,365.4176,226.9209,4.86771893501282,446338,43
91,"Nechako Lakes",2018,"04","206",360.0315,-0.00686593971389164,400.5,198.2035,361.6057,229.2767,22.9446781158447,503822,102
91,"Nechako Lakes",2018,"07","196",332.3294,-0.10496630758019,380,196.7647,356.6422,231.6248,22.9446781158447,503822,102
91,"Nechako Lakes",2019,"04","211",332.9929,-0.144061064218429,392,215.9074,366.7404,234.2583,4.64719920158386,392,12
91,"Nechako Lakes",2019,"07","223",328.75,-0.121930214146407,384,201.7088,357.1648,233.0415,4.64719920158386,392,12
91,"Nechako Lakes",2020,"04","162",288.0082,-0.197802038671752,352,225.5766,338.5485,255.5095,3.13463582992554,23,4
91,"Nechako Lakes",2020,"07","190",272.4395,-0.181677130535766,347,235.0759,318.5741,253.9373,3.13463582992554,23,4
91,"Nechako Lakes",2021,"04","168",436.2736,-0.480869340389179,432.0053,89.6612,490.3953,112.5497,4.7309681892395,114482,44
91,"Nechako Lakes",2021,"07","208",415.0225,-0.49956074275945,420.2903,99.5422,474.0476,118.154,4.7309681892395,114482,44
91,"Nechako Lakes",2022,"04","179",414.0657,-0.584389454002165,406.4413,100.9403,479.387,111.777,3.61224551200867,1280,27
91,"Nechako Lakes",2022,"07","232",436.6691,-0.275474528084955,425.4659,99.4605,468.296,114.8088,3.61224551200867,1280,27
91,"Nechako Lakes",2023,"04","175",421.3016,-0.497418577540781,425.0979,93.7596,477.3267,112.6317,22.1923387527466,466309,161
91,"Nechako Lakes",2023,"07","183",412.1943,-0.41278694546191,406.1074,96.2913,460.2924,116.5204,22.1923387527466,466309,161
91,"Nechako Lakes",2024,"04","183",428.8859,-0.470166760137592,428.326,97.9806,479.7736,108.2333,9.23189878463745,101202,46
91,"Nechako Lakes",2024,"07","196",443.7315,-0.23112266720495,436.5802,89.1443,469.7227,112.4563,9.23189878463745,101202,46
92,"Nisga'a",2017,"04","34",356.5278,-0.0588026406899856,356.5,121.829,369.7585,225.0018,3.017711353302,0,0
92,"Nisga'a",2017,"07","32",307.8,-0.253910503616018,314,116.8541,365.4176,226.9209,3.017711353302,0,0
92,"Nisga'a",2018,"04","30",301.3429,-0.262838744626035,311,143.9593,361.6057,229.2767,4.02276287078857,448,5
92,"Nisga'a",2018,"07","20",250.6296,-0.457691058988502,303,162.5021,356.6422,231.6248,4.02276287078857,448,5
92,"Nisga'a",2019,"04","32",342.303,-0.104318182109236,359,84.6111,366.7404,234.2583,3.91974959373474,1,1
92,"Nisga'a",2019,"07","24",231.0968,-0.540968025008421,270,136.8097,357.1648,233.0415,3.91974959373474,1,1
92,"Nisga'a",2020,"04","Msk",139.2381,-0.780050839596962,0,213.0251,338.5485,255.5095,2.78466057777405,0,0
92,"Nisga'a",2020,"07","22",223.9143,-0.372768395978062,291,183.5971,318.5741,253.9373,2.78466057777405,0,0
92,"Nisga'a",2021,"04","23",355.8194,-1.19570198765523,363.7825,72.1352,490.3953,112.5497,2.78550357818604,0,0
92,"Nisga'a",2021,"07","32",297.1264,-1.49737799820573,292.6332,62.2084,474.0476,118.154,2.78550357818604,0,0
92,"Nisga'a",2022,"04","27",374.8024,-0.935654025425624,382.9724,103.2902,479.387,111.777,3.06262254714966,63,3
92,"Nisga'a",2022,"07","29",355.1004,-0.985948812286166,366.1041,77.6014,468.296,114.8088,3.06262254714966,63,3
92,"Nisga'a",2023,"04","23",291.2579,-1.6520109347546,275.8216,74.805,477.3267,112.6317,5.35394420623779,412,8
92,"Nisga'a",2023,"07","13",338.3941,-1.04615414983127,326.8358,77.5169,460.2924,116.5204,5.35394420623779,412,8
92,"Nisga'a",2024,"04","22",352.1156,-1.17947064350805,356.7444,91.3194,479.7736,108.2333,4.45962948799133,232,4
92,"Nisga'a",2024,"07","32",298.9922,-1.51819417853869,297.0084,74.121,469.7227,112.4563,4.45962948799133,232,4
